CASEID,REGION,METRO,MSASIZE,HH_SIZE,FAMINCOME,HH_NUMKIDS,HOUSETYPE,AGEYCHILD,HH_NUMADULTS,AGE,SEX,RACE,HISPAN,GENHEALTH,BMI,EDUC,EDUCYRS,SCHLCOLL,FULLPART,UHRSWORKT,HH_NUMOWNKIDS,PED,SED_EAT,FOODSHOP,SODA,STORE,EXFREQ,FASTFDFREQ,ENOUGHFD,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_HHACT,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_VOL,ACT_WORK,ACT_SLEEPING
2.01E+13,3,4,0,5,6,2,5,0,3,35,1,100,210,NA,NA,21,112,1,1,40,2,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,35,0,0,0,160,0,0,525,610
2.01E+13,2,4,0,3,12,0,1,NA,3,31,1,110,100,1,23.7,21,112,1,NA,NA,0,50,20,2,1,NA,2,NA,1,0,0,0,50,0,0,0,670,0,0,240,480
2.01E+13,3,4,0,3,12,1,1,5,2,25,2,100,210,1,21.7,40,318,5,1,50,1,45,40,3,NA,2,6,6,1,50,0,0,45,30,0,90,286,0,0,20,585
2.01E+13,3,2,6,3,4,0,1,NA,3,50,1,100,220,NA,NA,21,112,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,26,0,0,46,350,0,0,110,0,0,0,847
2.01E+13,1,2,6,7,15,0,1,NA,7,60,1,100,100,NA,NA,21,112,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,70,0,0,0,0,0,0,720,450
2.01E+13,4,3,2,2,14,0,1,NA,2,62,2,100,100,2,27.4,41,318,NA,2,22,0,70,20,1,2,1,3,NA,1,0,0,0,70,290,0,0,230,0,0,250,525
2.01E+13,2,2,6,2,11,0,1,NA,2,25,1,110,100,1,26.5,30,215,1,1,67,0,60,120,1,2,1,NA,NA,1,40,0,0,60,0,0,0,120,0,0,475,540
2.01E+13,2,4,0,4,11,2,5,10,2,37,2,100,100,3,36.6,40,216,1,1,35,2,75,0,1,2,1,3,NA,1,0,0,0,75,315,0,0,360,0,0,0,690
2.01E+13,2,4,0,5,13,2,1,9,3,29,1,100,100,3,30.4,21,112,1,NA,NA,0,45,30,2,1,NA,4,3,1,0,0,0,45,0,30,0,815,0,0,0,480
2.01E+13,3,2,5,5,4,2,1,15,3,15,1,100,100,3,22.1,16,111,3,NA,NA,0,50,0,2,2,NA,5,NA,1,0,0,425,50,0,0,0,320,0,0,0,613
2.01E+13,4,1,6,1,7,0,5,NA,1,65,2,100,100,NA,NA,30,112,NA,1,38,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,15,12,0,0,275,0,0,0,510
2.01E+13,1,2,7,4,14,3,1,11,1,47,2,100,100,1,21.3,41,318,1,1,40,3,75,5,1,2,1,3,1,1,150,5,0,75,445,90,0,90,0,0,0,510
2.01E+13,2,2,6,4,14,2,1,16,2,49,2,100,100,NA,NA,40,216,1,2,10,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,50,185,180,0,155,0,0,0,540
2.01E+13,2,1,5,3,7,1,1,0,2,28,1,100,100,3,37,41,318,5,2,22,1,120,0,1,NA,2,NA,NA,1,120,0,0,120,0,0,0,120,0,0,540,480
2.01E+13,2,3,2,2,7,0,1,NA,2,50,2,100,100,2,26.2,30,215,NA,1,35,0,65,10,1,2,2,NA,4,1,0,0,0,65,145,0,60,135,0,0,480,505
2.01E+13,3,1,7,3,12,1,1,16,2,48,1,100,100,3,25.9,30,213,1,NA,NA,1,75,0,1,NA,1,7,NA,1,0,0,0,75,540,0,0,215,0,0,0,600
2.01E+13,2,1,6,2,3,0,1,NA,2,57,1,100,100,NA,NA,15,110,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,40,0,0,980,0,0,0,420
2.01E+13,3,4,0,2,8,0,5,NA,2,66,1,110,100,NA,NA,21,112,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,75,0,0,0,735,15,0,0,600
2.01E+13,3,3,2,4,4,3,1,11,1,16,2,100,210,NA,NA,15,110,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,50,0,0,0,427,0,0,0,660
2.01E+13,3,1,4,2,14,0,1,NA,2,58,1,110,100,1,27.7,30,214,NA,1,72,0,105,2,1,1,1,4,NA,1,0,0,0,105,10,30,0,0,0,0,470,570
2.01E+13,3,4,0,5,8,3,5,11,2,34,1,100,100,NA,NA,15,110,1,1,9995,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,65,345,0,0,100,300,0,0,630
2.01E+13,1,4,0,2,11,0,1,NA,2,65,1,100,100,4,18.5,32,216,NA,NA,NA,0,75,NA,1,2,1,NA,2,1,0,0,0,75,210,0,0,544,120,0,0,480
2.01E+13,2,1,5,2,11,1,1,17,1,42,1,100,240,1,27.1,21,112,1,1,48,1,20,7,1,2,1,NA,2,1,0,0,0,20,30,0,0,393,0,0,633,270
2.01E+13,1,3,5,4,15,1,1,13,3,46,2,100,100,NA,NA,40,318,1,1,40,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,70,31,0,0,275,0,0,439,465
2.01E+13,1,2,4,4,11,2,1,1,2,34,2,100,100,NA,NA,21,112,1,2,15,2,NA,NA,NA,NA,NA,NA,NA,NA,255,0,0,45,255,0,0,30,0,0,300,490
2.01E+13,4,1,6,5,14,3,1,11,2,44,1,100,210,2,32.5,40,216,1,1,70,3,60,30,3,1,1,4,NA,1,180,0,0,60,0,0,0,555,0,0,0,510
2.01E+13,3,4,0,2,11,0,1,NA,2,61,1,100,100,NA,NA,41,318,NA,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,35,18,10,0,902,0,0,0,420
2.01E+13,1,3,2,1,11,0,1,NA,1,67,2,100,100,NA,NA,40,216,NA,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,90,190,20,0,290,95,0,0,705
2.01E+13,4,1,6,5,15,3,1,6,2,44,2,100,100,NA,NA,41,318,1,1,45,3,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,0,0,0,0,135,0,0,660,450
2.01E+13,2,3,2,2,1,1,1,11,1,65,2,110,100,3,NA,30,112,NA,NA,NA,0,20,0,1,2,2,NA,1,1,20,4,0,20,170,50,0,233,0,0,0,633
2.01E+13,2,1,5,3,8,0,1,NA,3,67,2,110,100,NA,NA,30,213,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,10,180,120,0,360,0,0,0,658
2.01E+13,2,1,6,1,7,0,1,NA,1,26,1,110,100,3,14.9,30,214,5,NA,NA,0,15,5,1,NA,2,NA,NA,1,0,0,585,15,60,2,0,460,0,0,0,230
2.01E+13,2,3,2,4,3,1,1,12,3,58,1,100,100,3,36.9,31,214,NA,1,50,1,150,450,2,NA,NA,NA,2,1,0,0,0,150,0,0,0,570,0,0,0,600
2.01E+13,2,2,5,1,5,0,1,NA,1,50,2,110,100,NA,NA,16,111,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,0,90,0,17,48,0,0,30,0,0,590,560
2.01E+13,3,2,6,3,8,2,1,1,1,28,2,110,100,NA,NA,21,112,5,1,9995,2,NA,NA,NA,NA,NA,NA,NA,NA,125,0,0,110,150,60,0,210,0,0,0,735
2.01E+13,4,1,5,3,15,0,1,NA,3,49,2,110,100,1,27.4,21,112,1,1,40,0,240,405,1,1,2,2,3,1,0,0,0,240,0,0,0,0,0,0,555,600
2.01E+13,4,2,5,1,5,0,1,NA,1,73,2,100,100,NA,NA,10,101,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,95,290,0,120,45,0,0,0,840
2.01E+13,3,1,4,2,16,0,1,NA,2,73,2,100,210,3,23.8,32,216,NA,NA,NA,0,155,0,3,2,1,4,1,1,0,0,0,155,290,60,0,300,0,0,0,495
2.01E+13,3,2,5,6,9,1,5,8,5,54,1,100,100,4,31.9,21,112,NA,NA,NA,0,90,0,2,2,NA,NA,NA,1,0,0,0,90,0,0,0,450,0,0,0,570
2.01E+13,1,1,7,3,15,1,1,14,2,37,2,131,100,3,23,32,214,1,1,39,1,40,0,3,NA,2,NA,2,1,1,0,0,40,350,62,0,242,0,0,0,670
2.01E+13,3,3,3,3,7,2,1,10,1,16,2,100,210,2,19.2,15,110,3,2,30,0,15,85,2,2,NA,4,4,1,0,15,0,15,40,26,0,155,0,0,465,595
2.01E+13,4,1,5,3,14,1,1,9,2,30,1,100,100,2,30.1,40,216,1,1,60,1,180,9,1,2,1,1,NA,1,0,0,0,200,180,0,0,60,0,0,240,615
2.01E+13,4,2,3,2,16,0,1,NA,2,38,2,100,100,1,24.6,41,319,1,1,50,0,90,0,1,NA,1,2,NA,1,0,0,0,90,60,0,0,120,0,0,515,465
2.01E+13,3,2,5,2,14,0,1,NA,2,72,2,100,100,2,26.4,21,112,NA,2,20,0,70,110,1,1,1,1,2,1,0,0,0,90,85,35,72,312,0,0,0,540
2.01E+13,4,2,4,4,16,2,1,13,2,17,1,100,100,2,20.6,16,111,3,NA,NA,0,60,20,2,2,NA,2,1,1,0,0,90,60,60,0,0,495,0,0,0,735
2.01E+13,3,1,3,2,6,0,1,NA,2,85,2,100,210,4,NA,11,102,NA,NA,NA,0,105,0,1,NA,4,NA,NA,1,0,0,0,105,120,90,60,470,0,0,0,540
2.01E+13,1,2,5,5,16,1,1,13,4,18,2,100,100,3,28.2,30,112,5,NA,NA,0,45,5,2,NA,NA,NA,8,1,0,0,0,45,0,155,0,318,0,0,180,575
2.01E+13,4,2,6,1,12,0,1,NA,1,57,2,100,210,3,30.7,30,214,NA,2,22,0,175,0,1,NA,1,NA,NA,1,0,0,0,175,415,30,0,30,0,0,230,450
2.01E+13,3,4,0,4,7,2,5,1,2,24,1,100,100,3,38.1,21,112,1,1,40,2,40,5,2,2,NA,NA,7,1,20,0,0,40,20,19,110,114,0,0,500,455
2.01E+13,3,2,7,2,13,0,1,NA,1,60,1,100,230,2,27.8,41,318,NA,1,40,0,20,0,1,NA,3,1,1,1,0,0,0,20,80,0,0,755,0,0,0,585
2.01E+13,3,1,5,2,13,0,1,NA,2,66,2,100,250,3,21.6,31,112,NA,1,36,0,15,30,1,2,1,1,2,1,0,0,0,15,5,0,0,0,0,0,510,845
2.01E+13,1,4,0,3,11,0,5,NA,2,28,1,100,100,NA,NA,21,112,1,1,45,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,130,0,0,205,0,0,485,435
2.01E+13,4,2,5,5,16,3,1,5,2,33,2,100,100,1,24.9,21,112,1,NA,NA,3,35,0,2,2,NA,3,3,1,41,0,0,35,495,0,0,209,0,0,0,570
2.01E+13,2,1,6,2,10,0,1,NA,2,58,2,110,100,2,24.7,20,110,NA,1,40,0,35,0,1,NA,1,7,2,1,0,0,0,35,35,105,0,562,0,0,0,557
2.01E+13,4,2,6,4,15,0,1,NA,4,30,1,100,210,2,26.9,30,214,1,NA,NA,0,105,10,1,1,2,6,NA,1,0,0,0,105,470,90,0,205,30,0,0,505
2.01E+13,3,4,0,3,8,0,5,NA,3,52,1,100,100,NA,NA,21,112,NA,1,9995,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,105,450,2,0,331,0,0,0,450
2.01E+13,4,2,7,3,11,1,1,4,2,27,1,100,210,3,25.8,40,216,1,1,40,1,25,10,1,1,1,2,3,1,20,0,0,25,30,0,0,185,0,0,475,450
2.01E+13,2,1,5,2,8,0,1,NA,2,25,1,100,100,2,26.8,30,213,4,1,40,0,30,20,1,1,2,NA,NA,1,0,0,310,30,15,0,0,90,0,0,480,420
2.01E+13,1,2,4,5,16,1,1,17,4,17,2,100,100,NA,NA,16,111,3,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,45,0,40,0,180,90,0,0,926
2.01E+13,3,1,7,1,10,0,1,NA,1,68,2,100,100,NA,NA,31,214,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,110,210,0,0,245,0,0,0,750
2.01E+13,3,1,6,1,12,0,1,NA,1,78,2,110,100,NA,NA,41,319,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,150,60,0,0,720,0,0,0,465
2.01E+13,1,1,7,2,13,0,1,NA,2,55,2,100,100,3,29,21,112,NA,1,40,0,180,60,3,NA,1,2,1,1,0,0,0,180,270,0,0,280,0,0,0,630
2.01E+13,3,2,5,4,13,1,1,4,3,22,1,100,100,4,29.6,17,112,1,1,50,1,182,0,1,2,5,NA,4,1,130,0,0,182,0,5,250,80,0,0,0,690
2.01E+13,4,1,7,1,9,0,1,NA,1,77,2,100,100,2,NA,21,112,NA,NA,NA,0,30,0,1,NA,1,NA,NA,1,0,0,0,30,95,0,0,310,0,0,0,540
2.01E+13,4,4,0,5,6,3,1,1,2,26,1,100,210,NA,NA,16,111,1,2,9995,3,NA,NA,NA,NA,NA,NA,NA,NA,90,0,0,30,145,5,75,205,66,0,0,710
2.01E+13,3,2,7,1,6,0,1,NA,1,69,2,100,100,NA,NA,21,112,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,25,0,60,123,0,0,881,0,109,0,165
2.01E+13,2,1,5,2,6,1,1,5,1,48,1,110,100,3,35.2,30,112,1,2,4,1,80,15,1,2,1,NA,2,1,90,7,0,80,203,30,0,195,0,0,0,555
2.01E+13,3,1,7,1,4,0,1,NA,1,35,2,110,100,NA,NA,30,216,1,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,40,0,0,90,60,0,0,440,675
2.01E+13,3,2,5,2,15,0,1,NA,2,58,1,100,100,3,29.5,40,216,NA,1,40,0,0,50,2,1,NA,NA,1,1,0,0,0,0,62,0,0,330,0,0,535,420
2.01E+13,4,4,0,4,13,2,1,12,2,39,2,110,100,NA,NA,21,112,1,2,30,2,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,30,0,0,0,195,90,0,458,568
2.01E+13,1,2,7,4,7,2,1,1,2,32,1,100,210,3,23.6,13,107,1,1,36,2,30,0,2,NA,NA,NA,NA,1,90,0,0,30,0,0,0,215,0,0,470,480
2.01E+13,3,2,5,5,15,3,1,9,2,44,2,100,100,2,23.9,31,213,1,2,8,3,65,15,1,1,2,2,3,1,166,0,0,65,265,20,0,72,0,0,0,520
2.01E+13,2,2,3,4,8,2,1,8,2,36,2,100,100,2,20.4,32,214,1,1,40,2,105,0,1,2,2,2,2,1,0,0,0,105,0,0,0,220,0,0,530,480
2.01E+13,3,3,0,4,15,1,1,13,3,19,1,110,100,NA,NA,21,112,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,35,10,0,0,752,0,0,0,540
2.01E+13,2,2,5,2,11,0,1,NA,2,76,1,100,100,NA,NA,21,112,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,225,60,0,0,645,0,0,0,510
2.01E+13,3,2,6,6,9,2,1,1,4,27,2,100,100,NA,NA,21,112,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,50,460,0,0,0,60,0,0,815
2.01E+13,3,2,7,2,8,0,5,NA,2,68,1,120,100,NA,NA,43,321,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,120,225,60,0,120,0,0,0,885
2.01E+13,1,2,7,2,14,1,1,14,1,52,2,100,100,2,19.7,41,319,NA,1,45,1,30,20,1,2,1,2,NA,1,0,0,0,30,0,0,0,120,0,0,540,450
2.01E+13,3,2,6,5,15,2,1,11,3,17,2,100,100,3,21.9,15,110,1,NA,NA,0,20,12,2,1,NA,5,3,1,0,0,0,20,45,80,0,520,0,0,0,694
2.01E+13,3,2,7,4,9,2,1,2,2,35,1,110,100,1,29,40,216,1,1,40,2,30,0,2,NA,NA,2,1,1,0,0,0,30,0,0,0,0,0,0,780,390
2.01E+13,3,2,4,1,9,0,1,NA,1,69,2,100,100,NA,NA,30,213,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,60,196,199,0,240,0,0,0,635
2.01E+13,3,2,5,4,4,2,1,0,2,25,2,100,100,4,34.9,21,112,1,NA,NA,1,20,15,3,1,1,NA,NA,1,110,0,0,20,28,38,0,432,0,0,0,700
2.01E+13,3,1,5,2,11,0,1,NA,2,22,2,100,100,3,28.2,30,216,5,2,15,0,60,5,1,NA,1,4,1,1,0,30,0,60,20,0,0,456,0,0,118,510
2.01E+13,1,3,2,5,11,3,1,10,2,15,1,100,100,NA,NA,14,109,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,430,60,10,0,0,260,0,0,0,595
2.01E+13,2,1,6,3,15,1,1,1,2,30,2,100,100,NA,NA,40,318,1,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,257,0,210,110,149,0,0,75,15,0,60,489
2.01E+13,1,2,4,4,16,2,1,2,2,36,2,100,100,1,25.8,42,320,1,2,8,2,60,0,1,1,1,5,1,1,240,0,0,60,90,60,0,135,0,0,0,635
2.01E+13,2,2,7,3,16,0,1,NA,3,39,1,100,100,NA,NA,40,216,1,1,65,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,120,165,0,0,370,0,0,285,420
2.01E+13,3,2,4,3,14,1,1,11,2,52,2,100,100,3,NA,30,214,NA,1,40,1,70,0,1,1,2,NA,2,1,127,0,0,70,103,0,0,75,0,0,455,435
2.01E+13,2,2,3,5,6,2,1,8,3,18,1,200,100,1,27.5,16,111,3,NA,NA,0,150,0,2,NA,NA,7,2,1,0,0,381,150,0,0,0,0,270,0,0,499
2.01E+13,3,2,5,4,9,2,1,12,2,36,2,100,100,2,NA,31,213,1,NA,NA,2,30,5,1,NA,2,NA,NA,1,121,130,0,30,50,275,0,120,0,0,0,530
2.01E+13,2,4,0,2,13,0,1,NA,2,59,2,100,100,1,24.7,40,216,NA,NA,NA,0,45,15,1,2,1,1,2,1,0,0,0,45,480,0,0,315,0,0,0,600
2.01E+13,2,4,0,2,14,1,1,6,1,37,2,100,100,NA,NA,40,216,1,1,40,1,NA,NA,NA,NA,NA,NA,NA,NA,62,10,0,55,75,10,0,60,0,0,387,590
2.01E+13,4,1,6,4,14,1,1,15,3,33,2,110,100,NA,NA,11,102,1,1,40,1,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,10,165,0,30,355,0,0,0,710
2.01E+13,1,2,7,4,16,2,1,14,2,59,1,100,100,2,30.3,43,321,NA,1,60,2,60,30,2,2,NA,7,NA,1,0,0,0,60,30,0,0,165,0,0,720,330
2.01E+13,1,3,4,2,16,0,1,NA,2,56,1,110,100,NA,NA,41,319,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,285,30,0,260,80,0,0,600
2.01E+13,3,1,4,1,12,0,1,NA,1,21,1,131,100,2,21.3,30,215,5,NA,NA,0,90,0,1,1,1,NA,14,1,0,10,0,90,32,60,0,579,0,0,0,482
2.01E+13,3,2,5,4,8,1,1,5,2,32,1,100,100,2,19.3,15,110,1,1,40,1,40,10,2,1,NA,NA,1,1,49,0,0,40,68,0,0,272,0,0,342,525
2.01E+13,3,2,6,4,13,2,1,1,2,44,1,110,100,1,29.7,40,216,1,1,40,2,30,0,3,NA,1,1,1,1,55,0,205,30,170,0,60,160,0,0,120,480
2.01E+13,4,1,5,3,15,0,1,NA,3,24,1,100,100,3,27,30,214,1,1,40,0,75,0,1,2,1,NA,2,1,0,0,0,75,30,0,0,140,90,0,515,480
2.01E+13,3,2,5,4,15,2,1,9,2,37,1,100,100,NA,NA,21,112,1,1,40,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,75,5,0,0,15,0,234,510,509
2.01E+13,4,4,0,2,12,0,1,NA,2,71,2,100,100,3,29.2,40,318,NA,NA,NA,0,120,15,3,2,1,8,1,1,9,0,0,120,0,0,0,455,0,0,0,570
2.01E+13,3,2,7,8,16,4,1,5,4,21,2,100,100,1,34.3,30,214,5,2,6,0,60,12,1,NA,2,5,7,1,0,0,519,60,0,10,0,220,0,0,0,525
2.01E+13,1,2,4,3,14,1,1,17,2,17,1,100,100,NA,NA,16,111,1,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,870,510
2.01E+13,4,1,6,2,7,0,1,NA,2,80,1,100,100,NA,NA,30,215,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,75,0,0,0,815,0,0,0,540
2.01E+13,4,1,3,3,15,1,1,17,2,41,2,131,100,3,24.8,40,216,1,1,36,1,120,0,1,2,2,3,2,1,0,0,0,120,30,25,0,150,0,0,0,854
2.01E+13,2,2,5,2,11,0,1,NA,2,60,2,100,100,2,29.8,31,112,NA,1,40,0,110,0,2,2,NA,NA,2,1,0,0,0,110,0,0,0,180,0,0,505,405
2.01E+13,2,4,0,1,12,0,1,NA,1,66,1,100,100,3,21.5,41,318,NA,1,70,0,135,0,1,2,2,NA,NA,1,0,16,0,135,50,50,0,423,0,0,152,542
2.01E+13,4,1,6,1,5,0,1,NA,1,23,2,201,100,2,17.2,21,112,1,1,37,0,75,10,1,2,1,6,5,1,0,0,0,75,10,5,0,215,0,0,480,585
2.01E+13,4,2,5,4,15,2,1,10,2,48,2,100,100,NA,NA,40,318,1,2,25,2,NA,NA,NA,NA,NA,NA,NA,NA,60,0,0,150,220,30,0,120,60,180,0,495
2.01E+13,4,2,5,2,12,0,1,NA,2,71,2,100,100,1,20.3,41,318,NA,NA,NA,0,210,0,3,2,1,7,NA,1,0,0,0,210,120,0,0,160,120,240,0,590
2.01E+13,3,2,3,3,11,1,1,3,2,28,2,100,100,NA,NA,40,216,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,70,0,0,100,320,0,0,230,0,0,0,630
2.01E+13,4,1,7,3,14,1,1,0,2,35,2,100,240,NA,NA,43,321,1,1,40,1,NA,NA,NA,NA,NA,NA,NA,NA,445,0,0,60,120,120,0,30,0,0,90,418
2.01E+13,2,4,0,4,10,1,1,16,3,50,1,100,100,NA,NA,21,112,NA,1,55,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,30,0,0,0,0,0,0,630,780
2.01E+13,2,4,0,1,1,0,1,NA,1,24,2,100,100,NA,NA,21,112,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,60,270,0,0,240,0,0,240,540
2.01E+13,2,4,0,3,12,0,1,NA,3,49,2,100,100,2,24.3,30,213,1,2,16,0,40,0,1,1,1,2,2,1,0,0,0,40,30,0,0,530,0,0,0,840
2.01E+13,1,1,3,3,9,0,1,NA,3,52,2,100,240,NA,NA,21,112,NA,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,35,45,10,0,345,0,0,410,390
2.01E+13,3,1,4,2,13,0,1,NA,2,42,2,100,100,NA,NA,40,216,1,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,30,55,0,0,205,0,0,525,600
2.01E+13,1,2,5,2,10,0,1,NA,2,60,2,110,100,3,32.6,41,319,NA,1,40,0,90,0,1,2,2,NA,NA,1,0,0,0,90,165,0,395,80,0,0,60,510
2.01E+13,1,2,7,4,3,1,1,13,3,47,1,100,210,3,51.5,21,112,1,NA,NA,1,90,10,3,NA,1,2,NA,1,0,0,0,90,60,60,0,600,0,0,0,570
2.01E+13,2,1,6,5,13,3,1,0,2,40,1,100,100,NA,NA,40,216,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,195,0,0,95,120,195,0,175,0,0,0,510
2.01E+13,3,1,7,4,14,2,1,4,2,43,1,100,100,NA,NA,32,216,1,1,50,2,NA,NA,NA,NA,NA,NA,NA,NA,150,0,0,60,20,15,0,100,0,0,480,475
2.01E+13,3,1,4,3,11,0,1,NA,3,60,2,100,210,NA,NA,21,112,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,120,210,120,0,240,0,0,60,480
2.01E+13,4,3,2,4,16,2,1,3,2,43,1,100,100,1,25.7,40,216,1,1,40,2,75,60,2,2,NA,5,1,1,35,0,0,75,75,30,0,585,0,0,0,600
2.01E+13,3,2,7,2,11,0,1,NA,2,51,2,110,100,3,38.3,42,320,NA,1,40,0,30,10,2,NA,NA,4,NA,1,0,0,0,30,0,0,0,110,0,0,705,460
2.01E+13,4,2,3,3,6,0,1,NA,3,65,2,131,100,NA,NA,21,112,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,90,180,0,0,690,0,0,0,420
2.01E+13,3,1,5,5,8,2,1,4,3,32,2,100,240,2,20.1,12,105,1,NA,NA,2,40,60,1,NA,4,1,NA,1,70,0,0,40,330,0,0,215,0,0,0,685
2.01E+13,4,3,0,5,9,2,5,10,3,19,2,100,210,NA,NA,21,112,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,205,35,0,0,80,120,90,0,0,610
2.01E+13,1,3,3,4,14,1,1,7,3,54,2,100,100,NA,NA,21,112,NA,1,55,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,60,100,0,0,540,0,0,0,710
2.01E+13,1,2,7,3,15,0,1,NA,3,55,2,100,100,NA,30.2,21,112,NA,2,24,0,30,25,1,1,1,1,2,1,0,0,0,30,210,10,0,120,0,0,390,545
2.01E+13,3,1,6,2,13,0,1,NA,2,52,2,131,100,NA,NA,40,216,NA,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,25,410,0,0,415,0,0,0,590
2.01E+13,2,1,7,7,15,3,1,8,4,25,1,100,100,NA,NA,40,216,1,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,30,20,15,0,375,0,0,450,360
2.01E+13,3,1,5,4,16,2,1,13,2,47,1,100,100,NA,NA,41,318,1,1,40,2,NA,NA,NA,NA,NA,NA,NA,NA,32,0,0,90,39,10,0,180,0,0,370,533
2.01E+13,3,2,3,3,14,0,1,NA,3,58,1,110,100,3,35,40,216,NA,1,40,0,50,5,2,1,NA,3,7,1,0,0,0,50,0,0,0,30,0,0,830,425
2.01E+13,2,4,0,1,4,0,1,NA,1,80,2,100,100,3,21.5,21,112,NA,NA,NA,0,180,0,1,2,1,7,NA,1,0,0,0,180,0,0,0,690,0,0,0,570
2.01E+13,2,3,2,2,10,0,1,NA,2,45,1,100,100,5,38.9,21,112,1,NA,NA,0,12,0,2,2,NA,NA,NA,1,0,0,0,12,0,0,0,768,0,0,0,660
2.01E+13,4,1,6,1,6,0,1,NA,1,78,1,100,100,3,29,40,216,NA,NA,NA,0,120,0,2,NA,NA,7,NA,1,0,0,0,120,0,0,0,600,45,0,0,635
2.01E+13,3,4,0,1,1,0,5,NA,1,59,2,110,100,4,40.9,32,215,NA,NA,NA,0,20,5,1,NA,1,5,1,1,0,0,0,20,200,0,0,356,0,0,0,702
2.01E+13,4,2,7,2,6,1,1,15,1,45,2,110,100,1,31.6,40,216,1,1,35,1,25,0,1,2,2,1,NA,1,180,0,0,25,0,0,0,180,0,105,450,360
2.01E+13,1,3,2,2,11,0,1,NA,2,21,1,100,100,2,30.4,30,214,1,1,48,0,20,20,2,2,NA,NA,2,1,0,0,0,20,170,2,0,668,0,0,245,300
2.01E+13,4,2,5,3,15,1,1,9,2,38,2,100,100,NA,NA,30,214,1,1,53,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,0,0,0,708,0,0,60,660
2.01E+13,1,1,7,4,16,2,1,0,2,42,2,100,100,1,28.2,40,317,1,1,40,2,60,40,1,1,5,NA,3,1,585,0,0,60,120,10,0,95,0,0,45,495
